status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,days_since_start,Cluster
photo,2017-11-21 02:16:00,25.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-21 01:45:00,16.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-21 01:29:00,49.0,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 08:19:00,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 07:54:00,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
video,2017-11-20 07:49:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 07:18:00,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 02:58:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 02:55:00,12.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1954.0,0
photo,2017-11-20 02:44:00,33.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1953.0,0
photo,2017-11-20 02:31:00,10.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1953.0,0
photo,2017-11-20 02:12:00,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1953.0,0
photo,2017-11-20 01:19:00,32.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1953.0,0
video,2017-11-19 08:04:00,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1953.0,0
video,2017-11-19 01:57:00,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
photo,2017-11-19 01:46:00,19.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
photo,2017-11-18 08:37:00,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
video,2017-11-18 08:09:00,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
photo,2017-11-18 07:53:00,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
photo,2017-11-18 07:28:00,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1952.0,0
photo,2017-11-18 02:46:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-18 01:35:00,24.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
video,2017-11-18 01:14:00,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 08:50:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 08:35:00,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 08:24:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 07:52:00,20.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
video,2017-11-17 07:48:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 02:54:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1951.0,0
photo,2017-11-17 02:18:00,13.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
video,2017-11-17 02:01:00,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
photo,2017-11-17 01:43:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
video,2017-11-17 01:05:00,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
photo,2017-11-16 08:56:00,32.0,6.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
video,2017-11-16 08:45:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
photo,2017-11-16 07:58:00,15.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
video,2017-11-16 07:49:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
video,2017-11-16 07:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
photo,2017-11-16 07:24:00,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1950.0,0
photo,2017-11-16 01:45:00,33.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-16 01:23:00,18.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 08:50:00,15.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 08:40:00,12.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 08:10:00,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 07:45:00,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 07:35:00,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 07:28:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
video,2017-11-15 07:04:00,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1949.0,0
photo,2017-11-15 02:09:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-15 02:01:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-15 01:53:00,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1948.0,0
video,2017-11-15 01:09:00,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-14 08:43:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-14 08:10:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-14 07:52:00,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-14 07:28:00,23.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1948.0,0
video,2017-11-14 07:11:00,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1948.0,0
photo,2017-11-14 01:51:00,11.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1947.0,0
photo,2017-11-14 01:28:00,23.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1947.0,0
photo,2017-11-13 07:24:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1947.0,0
photo,2017-11-13 03:00:00,22.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1947.0,0
photo,2017-11-13 02:38:00,12.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1946.0,0
photo,2017-11-13 01:51:00,28.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1946.0,0
video,2017-11-13 01:15:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1946.0,0
photo,2017-11-12 03:11:00,31.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1946.0,0
photo,2017-11-12 03:10:00,18.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1946.0,0
photo,2017-11-12 03:10:00,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1946.0,0
video,2017-11-12 01:20:00,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1945.0,0
photo,2017-11-11 07:46:00,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1945.0,0
video,2018-06-10 03:43:00,376.0,20.0,3.0,354.0,19.0,3.0,0.0,0.0,0.0,2156.0,1
photo,2018-06-09 22:53:00,255.0,7.0,4.0,249.0,6.0,0.0,0.0,0.0,0.0,2155.0,0
photo,2018-06-07 07:01:00,1704.0,21.0,3.0,1685.0,15.0,1.9999999999999998,2.0,0.0,0.0,2153.0,3
status,2018-06-06 02:20:00,205.0,39.0,4.0,197.0,4.0,4.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-04 06:57:00,336.0,42.0,2.0,285.0,5.0,0.0,0.0,46.0,0.0,2150.0,0
status,2018-06-01 00:35:00,111.0,2.0,1.0,110.0,1.0,0.0,0.0,0.0,0.0,2146.0,0
photo,2018-05-30 06:33:00,357.0,18.0,9.0,352.0,3.0,1.0,1.0,0.0,0.0,2145.0,1
photo,2018-05-30 02:39:00,114.0,7.0,0.0,109.0,3.0,1.9999999999999998,0.0,0.0,0.0,2144.0,0
status,2018-05-29 04:39:00,133.0,7.0,1.0,127.0,6.0,0.0,0.0,0.0,0.0,2144.0,0
photo,2018-05-27 01:31:00,532.0,32.0,4.0,480.0,47.0,5.0,0.0,0.0,0.0,2141.0,1
status,2018-05-26 08:08:00,231.0,16.0,2.0,216.0,3.0,0.0,0.0,12.0,0.0,2141.0,0
photo,2018-05-25 07:56:00,684.0,38.0,14.0,676.0,7.0,0.0,1.0,0.0,0.0,2140.0,1
photo,2018-05-23 01:10:00,1627.0,30.0,3.0,1607.0,17.0,3.0,0.0,0.0,0.0,2137.0,3
photo,2018-05-20 06:18:00,791.0,34.0,2.0,770.0,16.0,5.0,0.0,0.0,0.0,2135.0,1
photo,2018-05-17 20:00:00,1404.0,39.0,5.0,1390.0,12.0,1.0,1.0,0.0,0.0,2132.0,3
photo,2018-05-12 01:57:00,824.0,106.0,6.0,810.0,10.0,4.0,0.0,0.0,0.0,2126.0,1
status,2018-05-11 03:23:00,295.0,18.0,0.0,288.0,4.0,0.0,0.0,2.9999999999999996,0.0,2126.0,0
photo,2018-05-09 08:45:00,1957.0000000000002,124.0,10.0,1908.0,27.0,20.999999999999996,1.0,0.0,0.0,2124.0,3
photo,2018-05-05 11:20:00,1730.0,161.0,4.0,1710.0,12.0,8.0,0.0,0.0,0.0,2120.0,3
photo,2018-05-03 23:57:00,1655.0,47.0,4.0,1632.0,9.0,13.0,1.0,0.0,0.0,2118.0,3
status,2018-04-30 06:20:00,237.0,67.0,1.0,233.0,3.0,1.0,0.0,0.0,0.0,2115.0,0
photo,2018-04-27 23:27:00,360.0,22.0,10.0,347.0,2.0,5.0,0.0,5.999999999999999,0.0,2112.0,1
photo,2018-04-26 19:00:00,2635.0,308.0,11.0,2605.0,19.0,11.0,0.0,0.0,0.0,2111.0,3
photo,2018-04-23 07:26:00,324.0,45.0,3.0,280.0,0.0,17.0,1.0,19.0,7.0,2108.0,0
photo,2018-04-20 03:16:00,1271.0,94.0,9.0,1249.0,11.0,8.0,2.0,1.0,0.0,2105.0,3
photo,2018-04-19 07:05:00,851.0,100.0,11.0,834.0,5.0,10.0,2.0,0.0,0.0,2104.0,1
photo,2018-04-12 03:42:00,1991.9999999999998,36.0,1.0,1968.9999999999998,16.0,7.0,0.0,0.0,0.0,2097.0,3
photo,2018-04-11 03:43:00,4315.0,24.0,3.0,4241.0,51.0,19.0,4.0,0.0,0.0,2096.0,3
photo,2018-04-09 10:49:00,4114.0,104.0,3.0,4053.999999999999,36.0,23.0,0.0,1.0,0.0,2094.0,3
photo,2018-04-08 22:50:00,95.0,3.0,2.0,90.0,2.0,3.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 01:08:00,111.0,9.0,2.0,107.0,1.0,1.9999999999999998,1.0,0.0,0.0,2092.0,0
photo,2018-04-07 03:23:00,796.0,143.00000000000003,9.0,791.0,5.0,0.0,0.0,0.0,0.0,2092.0,1
photo,2018-04-06 16:34:00,508.0,12.0,3.0,499.0,8.0,0.0,1.0,0.0,0.0,2091.0,1
photo,2018-04-05 10:47:00,2506.0,287.0,28.0,2483.0,9.0,12.0,2.0,0.0,0.0,2090.0,3
photo,2018-04-04 02:20:00,251.0,29.0,5.0,228.0,0.0,3.0,0.0,1.0,19.0,2088.0,0
photo,2018-04-02 10:16:00,1244.0,218.00000000000003,9.0,1226.0,5.0,12.0,1.0,0.0,0.0,2087.0,1
photo,2018-04-02 07:33:00,75.0,2.0,0.0,71.0,3.0,0.0,1.0,0.0,0.0,2087.0,0
photo,2018-04-01 05:47:00,867.0,90.0,11.0,858.0,1.0,7.0,0.0,0.0,1.0,2086.0,1
photo,2018-04-01 04:32:00,87.0,5.0,2.0,79.0,3.0,5.0,0.0,0.0,0.0,2086.0,0
photo,2018-03-29 13:54:00,614.0,78.0,15.0,599.0,7.0,8.0,0.0,0.0,0.0,2083.0,1
photo,2018-03-29 08:23:00,2420.0,75.0,17.0,2392.0,20.0,8.0,0.0,0.0,0.0,2083.0,3
photo,2018-03-26 01:57:00,86.0,5.0,3.0,80.0,2.0,4.0,0.0,0.0,0.0,2079.0,0
photo,2018-03-25 04:43:00,488.0,20.0,8.0,484.0,4.0,0.0,0.0,0.0,0.0,2079.0,1
photo,2018-03-24 23:51:00,157.0,16.0,3.0,145.0,1.0,11.0,0.0,0.0,0.0,2078.0,0
photo,2018-03-23 15:53:00,547.0,71.0,7.0,535.0,6.0,6.0,0.0,0.0,0.0,2077.0,1
photo,2018-03-22 06:10:00,1168.0,104.0,49.0,1133.0,17.0,17.0,1.0,0.0,0.0,2076.0,1
photo,2018-03-22 03:48:00,879.0,165.0,18.0,867.0,4.0,8.0,0.0,0.0,0.0,2076.0,1
photo,2018-03-21 01:15:00,114.0,6.0,1.0,108.0,3.0,3.0,0.0,0.0,0.0,2074.0,0
photo,2018-03-20 01:54:00,186.0,15.0,1.0,172.0,3.0,11.0,0.0,0.0,0.0,2073.0,0
photo,2018-03-18 04:28:00,1984.9999999999998,39.0,21.0,1961.0000000000002,11.0,12.0,0.0,1.0,0.0,2072.0,3
photo,2018-03-16 01:57:00,985.0,71.0,42.0,962.0,5.0,16.0,2.0,0.0,0.0,2069.0,1
photo,2018-06-11 11:51:00,1918.0,1.0,10.0,1917.0,0.0,1.0,0.0,0.0,0.0,2157.0,3
link,2018-06-10 08:49:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2156.0,0
video,2018-06-10 06:54:00,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2156.0,0
photo,2018-06-10 01:12:00,123.0,110.0,7.0,113.0,9.0,1.0,0.0,0.0,0.0,2155.0,1
photo,2018-06-07 23:52:00,68.99999999999999,8.0,0.0,60.0,0.0,1.9999999999999998,0.0,1.0,5.999999999999999,2153.0,0
status,2018-06-07 09:19:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2153.0,0
video,2018-06-07 04:06:00,34.0,4.0,0.0,32.0,0.0,1.9999999999999998,0.0,0.0,0.0,2153.0,0
photo,2018-06-07 00:06:00,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2152.0,0
photo,2018-06-07 00:04:00,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2152.0,0
photo,2018-05-31 04:49:00,144.0,6.0,16.0,119.0,0.0,3.0,22.0,0.0,0.0,2146.0,0
link,2018-05-30 12:04:00,8.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 04:52:00,48.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 04:08:00,44.0,1.0,0.0,39.0,0.0,4.0,1.0,0.0,0.0,2145.0,0
photo,2018-05-29 04:46:00,44.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,2144.0,0
video,2018-05-28 05:22:00,1228.0,6.0,1.0,1225.0,0.0,0.0,3.0,0.0,0.0,2143.0,3
link,2018-05-27 23:46:00,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2142.0,0
video,2018-05-25 05:06:00,36.0,5.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,2140.0,0
status,2018-05-25 03:20:00,52.0,1.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,2140.0,0
photo,2018-05-23 00:36:00,45.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,3.0,2137.0,0
photo,2018-05-22 07:01:00,26.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,4.000000000000001,2137.0,0
photo,2018-05-22 04:20:00,72.0,29.0,0.0,70.00000000000001,2.0,0.0,0.0,0.0,0.0,2137.0,0
photo,2018-05-19 06:18:00,62.0,11.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,2134.0,0
photo,2018-05-19 05:22:00,51.0,7.0,0.0,48.0,0.0,1.0,0.0,0.0,2.0,2134.0,0
photo,2018-05-18 02:23:00,54.0,0.0,0.0,45.0,0.0,5.0,0.0,0.0,4.000000000000001,2132.0,0
photo,2018-05-17 05:38:00,78.0,36.0,5.0,75.0,1.0,1.9999999999999998,0.0,0.0,0.0,2132.0,0
photo,2018-05-17 01:33:00,38.0,0.0,0.0,35.0,1.0,1.9999999999999998,0.0,0.0,0.0,2131.0,0
photo,2018-05-16 10:49:00,43.0,7.0,1.0,40.0,1.0,1.9999999999999998,0.0,0.0,0.0,2131.0,0
photo,2018-05-13 22:01:00,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
photo,2018-05-13 03:01:00,72.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
link,2018-05-11 11:38:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-09 10:15:00,21.0,2.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,2124.0,0
photo,2018-05-09 09:35:00,133.0,28.0,0.0,127.0,6.0,0.0,0.0,0.0,0.0,2124.0,0
photo,2018-05-06 02:10:00,30.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,2120.0,0
status,2018-05-06 00:10:00,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2120.0,0
status,2018-05-05 11:57:00,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 04:21:00,97.0,104.0,3.0,95.0,2.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 02:21:00,34.0,8.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2119.0,0
link,2018-05-04 01:27:00,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2118.0,0
photo,2018-05-03 01:15:00,63.0,21.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,2117.0,0
photo,2018-05-01 01:18:00,34.0,5.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,2115.0,0
video,2018-04-30 07:58:00,51.0,80.00000000000001,15.0,45.0,5.0,1.0,0.0,0.0,0.0,2115.0,1
photo,2018-04-29 08:40:00,39.0,4.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 07:59:00,27.0,0.0,0.0,24.0,1.0,1.9999999999999998,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 07:30:00,50.0,20.0,6.0,47.0,3.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-28 11:18:00,123.0,166.0,16.0,114.0,9.0,0.0,0.0,0.0,0.0,2113.0,1
photo,2018-04-27 06:44:00,93.0,54.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-26 06:20:00,123.0,25.0,28.0,123.0,0.0,0.0,0.0,0.0,0.0,2111.0,1
status,2018-04-25 05:16:00,98.0,5.0,0.0,87.0,2.0,5.0,4.0,0.0,0.0,2110.0,0
photo,2018-04-23 09:12:00,51.0,1.0,4.0,47.0,3.0,1.0,0.0,0.0,0.0,2108.0,0
video,2018-04-23 06:56:00,58.0,2.0,0.0,55.0,1.0,0.0,2.0,0.0,0.0,2108.0,0
photo,2018-04-22 08:32:00,47.0,16.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,2107.0,0
video,2018-04-22 07:09:00,16.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,2107.0,0
video,2018-04-22 06:46:00,22.0,11.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,2107.0,0
photo,2018-04-22 01:41:00,16.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2106.0,0
photo,2018-04-22 01:38:00,374.0,6.0,17.0,366.0,2.0,6.0,0.0,0.0,0.0,2106.0,1
photo,2018-04-22 01:07:00,61.0,2.0,0.0,57.0,3.0,1.0,0.0,0.0,0.0,2106.0,0
photo,2018-04-22 00:41:00,42.0,0.0,1.0,40.0,1.0,0.0,1.0,0.0,0.0,2106.0,0
photo,2018-04-21 07:35:00,37.0,0.0,0.0,34.0,1.0,1.9999999999999998,0.0,0.0,0.0,2106.0,0
video,2018-04-20 22:28:00,75.0,28.0,0.0,58.0,16.0,1.0,0.0,0.0,0.0,2105.0,1
photo,2018-04-20 21:47:00,96.0,25.0,0.0,88.0,3.0,5.0,0.0,0.0,0.0,2105.0,0
video,2018-04-20 12:39:00,55.0,83.0,1.0,52.0,1.0,0.0,2.0,0.0,0.0,2105.0,0
photo,2018-04-17 04:46:00,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2102.0,0
photo,2018-04-15 23:28:00,105.0,96.0,7.0,101.0,2.0,1.9999999999999998,0.0,0.0,0.0,2100.0,0
photo,2018-04-15 04:12:00,18.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,2100.0,0
video,2018-04-15 03:55:00,44.0,18.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,2100.0,0
photo,2018-04-15 03:47:00,19.0,6.0,1.0,14.0,4.0,1.0,0.0,0.0,0.0,2100.0,0
photo,2018-04-11 01:52:00,51.0,4.0,0.0,48.0,1.0,1.9999999999999998,0.0,0.0,0.0,2095.0,0
video,2018-04-10 11:57:00,67.0,276.00000000000006,34.0,57.0,7.0,0.0,3.0,0.0,0.0,2095.0,1
photo,2018-04-10 11:35:00,30.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2095.0,0
video,2018-04-10 07:02:00,31.0,1.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-10 06:05:00,225.0,32.0,17.0,221.0,3.0,0.0,1.0,0.0,0.0,2095.0,1
photo,2018-04-09 22:28:00,63.0,23.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,2094.0,0
link,2018-04-08 11:28:00,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 06:38:00,35.0,3.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-07 21:47:00,166.0,102.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,2092.0,0
photo,2018-04-07 21:43:00,32.0,28.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,2092.0,0
photo,2018-04-06 21:05:00,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2091.0,0
photo,2018-04-04 23:35:00,91.0,54.0,1.0,89.0,2.0,0.0,0.0,0.0,0.0,2089.0,0
photo,2018-04-04 06:17:00,62.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2089.0,0
photo,2018-04-03 13:09:00,49.0,8.0,0.0,40.0,0.0,5.0,0.0,0.0,4.000000000000001,2088.0,0
photo,2018-04-03 12:36:00,13.0,2.0,0.0,11.0,0.0,1.9999999999999998,0.0,0.0,0.0,2088.0,0
photo,2018-04-03 07:41:00,45.0,27.0,1.0,43.0,1.0,1.0,0.0,0.0,0.0,2088.0,0
photo,2018-04-03 05:57:00,47.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,8.0,2088.0,0
link,2018-04-01 12:34:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2086.0,0
photo,2018-04-01 05:07:00,83.99999999999999,54.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2086.0,0
photo,2018-03-30 23:20:00,73.0,34.0,0.0,71.0,0.0,1.0,1.0,0.0,0.0,2084.0,0
photo,2018-03-30 10:48:00,195.0,195.0,2.0,193.0,0.0,0.0,2.0,0.0,0.0,2084.0,1
status,2018-03-28 01:44:00,68.0,2.0,0.0,66.00000000000001,2.0,0.0,0.0,0.0,0.0,2081.0,0
photo,2018-03-27 22:01:00,43.0,0.0,20.0,42.0,1.0,0.0,0.0,0.0,0.0,2081.0,1
link,2018-03-27 12:28:00,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2081.0,0
photo,2018-03-25 23:58:00,116.0,65.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,2079.0,0
photo,2018-03-22 07:16:00,59.0,21.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,2076.0,0
link,2018-03-22 06:51:00,9.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2076.0,0
photo,2018-03-21 06:22:00,106.0,78.0,2.0,96.0,3.0,1.9999999999999998,5.0,0.0,0.0,2075.0,0
photo,2018-03-21 00:43:00,136.0,126.00000000000001,0.0,136.0,0.0,0.0,0.0,0.0,0.0,2074.0,0
photo,2018-03-20 23:08:00,92.0,47.0,0.0,90.0,1.0,1.0,0.0,0.0,0.0,2074.0,0
photo,2018-03-19 21:24:00,45.0,0.0,0.0,42.0,1.0,1.9999999999999998,0.0,0.0,0.0,2073.0,0
video,2018-03-19 07:31:00,23.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,2073.0,0
video,2018-03-17 07:55:00,27.0,2.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,2071.0,0
status,2018-03-16 22:01:00,31.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2070.0,0
link,2018-03-16 15:20:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2070.0,0
photo,2018-03-16 09:40:00,83.99999999999999,13.0,1.0,77.99999999999999,1.0,5.0,0.0,0.0,0.0,2070.0,0
video,2018-03-16 02:39:00,32.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,2069.0,0
photo,2018-03-15 05:36:00,157.0,118.0,2.0,150.0,4.0,3.0,0.0,0.0,0.0,2069.0,0
status,2018-03-13 10:15:00,55.0,2.0,0.0,49.0,1.0,1.0,0.0,4.0,0.0,2067.0,0
video,2018-03-12 07:12:00,25.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,2066.0,0
photo,2018-03-12 03:58:00,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2066.0,0
photo,2018-03-11 04:27:00,107.0,65.0,0.0,104.0,2.0,0.0,0.0,1.0,0.0,2065.0,0
status,2018-03-07 23:57:00,67.0,29.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2061.0,0
photo,2018-03-07 03:08:00,250.0,212.0,0.0,248.0,2.0,0.0,0.0,0.0,0.0,2061.0,1
status,2018-03-06 10:18:00,59.0,0.0,0.0,57.0,0.0,1.9999999999999998,0.0,0.0,0.0,2060.0,0
photo,2018-03-06 02:33:00,80.0,8.0,0.0,77.0,1.0,1.9999999999999998,0.0,0.0,0.0,2059.0,0
photo,2018-03-06 01:05:00,42.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,2059.0,0
